	source	Unnamed: 0	source.1	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color	tst_samp_bins_ivp	tst_samp_bins_bdvp	tst_samp_bins_forced	tst_samp_bins_ivp_col	tst_samp_bins_bdvp_col	tst_samp_bins_forced_col
1102	Streptobacillus	1102	Streptobacillus	Mangrovimonas	2.0	2	16	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	88.0	9.0	22.0	#e3d9d3	#3b4cc0	#3b4cc0
1103	Mangrovimonas	1103	Mangrovimonas	Streptobacillus	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	86.0	9.0	22.0	#e5d8d1	#3b4cc0	#3b4cc0
1104	Streptobacillus	1104	Streptobacillus	Necropsobacter	2.0	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	88.0	9.0	22.0	#e3d9d3	#3b4cc0	#3b4cc0
1105	Necropsobacter	1105	Necropsobacter	Streptobacillus	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	176.0	9.0	22.0	#4b64d5	#3b4cc0	#3b4cc0
1106	Streptobacillus	1106	Streptobacillus	Pasteurella	2.0	2	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	88.0	9.0	22.0	#e3d9d3	#3b4cc0	#3b4cc0
1107	Pasteurella	1107	Pasteurella	Streptobacillus	2.0	15	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	7.0	#7effb5	#e4cf74	139.0	9.0	22.0	#8fb1fe	#3b4cc0	#3b4cc0
1108	Streptococcus	1108	Streptococcus	Eikenella	6.0	2	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	61	7.0	7.0	#7effb5	#e4cf74	57.0	-1.0	-1.0	#f7b093	#b40426	#b40426
1109	Eikenella	1109	Eikenella	Streptococcus	6.0	18	54	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	61	2.0	7.0	#386df9	#e4cf74	166.0	9.0	22.0	#5d7ce6	#3b4cc0	#3b4cc0
1110	Streptococcus	1110	Streptococcus	Kytococcus	5.0	2	11	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	61	7.0	7.0	#7effb5	#e4cf74	57.0	-1.0	-1.0	#f7b093	#b40426	#b40426
1111	Kytococcus	1111	Kytococcus	Streptococcus	5.0	12	54	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	61	7.0	0.0	#7effb5	#8000ff	123.0	9.0	22.0	#abc8fd	#3b4cc0	#3b4cc0
1112	Streptococcus	1112	Streptococcus	Prevotella	7.0	2	20	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	61	7.0	7.0	#7effb5	#e4cf74	57.0	-1.0	-1.0	#f7b093	#b40426	#b40426
1113	Prevotella	1113	Prevotella	Streptococcus	7.0	59	54	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	61	7.0	0.0	#7effb5	#8000ff	152.0	-1.0	-1.0	#7699f6	#b40426	#b40426
1114	Streptomyces	1114	Streptomyces	Kocuria	1.0	3	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	142.0	9.0	22.0	#89acfd	#3b4cc0	#3b4cc0
1115	Kocuria	1115	Kocuria	Streptomyces	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	92.0	8.0	21.0	#dddcdc	#c73635	#485fd1
1116	Streptomyces	1116	Streptomyces	Lawsonella	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	142.0	9.0	22.0	#89acfd	#3b4cc0	#3b4cc0
1117	Lawsonella	1117	Lawsonella	Streptomyces	1.0	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	15.0	8.0	20.0	#d24b40	#c73635	#5572df
1118	Streptomyces	1118	Streptomyces	Leucobacter	1.0	3	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	142.0	9.0	22.0	#89acfd	#3b4cc0	#3b4cc0
1119	Leucobacter	1119	Leucobacter	Streptomyces	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	184.0	9.0	22.0	#3f53c6	#3b4cc0	#3b4cc0
1120	Streptomyces	1120	Streptomyces	Shuttleworthia	1.0	3	24	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	61	12.0	3.0	#ff703a	#18cde4	142.0	9.0	22.0	#89acfd	#3b4cc0	#3b4cc0
1121	Shuttleworthia	1121	Shuttleworthia	Streptomyces	1.0	3	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	61	2.0	3.0	#386df9	#18cde4	162.0	9.0	22.0	#6384eb	#3b4cc0	#3b4cc0
1122	Subdoligranulum	1122	Subdoligranulum	Adlercreutzia	3.0	8	39	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1123	Adlercreutzia	1123	Adlercreutzia	Subdoligranulum	3.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	90.0	9.0	22.0	#e0dbd8	#3b4cc0	#3b4cc0
1124	Subdoligranulum	1124	Subdoligranulum	Akkermansia	3.0	8	31	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1125	Akkermansia	1125	Akkermansia	Subdoligranulum	3.0	21	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	117.0	9.0	22.0	#b6cefa	#3b4cc0	#3b4cc0
1126	Subdoligranulum	1126	Subdoligranulum	Alistipes	3.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1127	Alistipes	1127	Alistipes	Subdoligranulum	3.0	29	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	5.0	6.0	#37e6d8	#b2f396	119.0	7.0	9.0	#b3cdfb	#c43032	#ecd3c5
1128	Subdoligranulum	1128	Subdoligranulum	Anaerostipes	3.0	8	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1129	Anaerostipes	1129	Anaerostipes	Subdoligranulum	3.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	47.0	9.0	22.0	#f59d7e	#3b4cc0	#3b4cc0
1130	Subdoligranulum	1130	Subdoligranulum	Bacteroides	5.0	8	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1131	Bacteroides	1131	Bacteroides	Subdoligranulum	5.0	47	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	5.0	6.0	#37e6d8	#b2f396	149.0	-1.0	-1.0	#7b9ff9	#b40426	#b40426
1132	Subdoligranulum	1132	Subdoligranulum	Clostridium	2.0	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1133	Clostridium	1133	Clostridium	Subdoligranulum	2.0	29	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc	76.0	-1.0	-1.0	#f0cdbb	#b40426	#b40426
1134	Subdoligranulum	1134	Subdoligranulum	Coprobacillus	4.0	8	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1135	Coprobacillus	1135	Coprobacillus	Subdoligranulum	4.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	26.0	9.0	22.0	#e36b54	#3b4cc0	#3b4cc0
1136	Subdoligranulum	1136	Subdoligranulum	Coprococcus	5.0	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1137	Coprococcus	1137	Coprococcus	Subdoligranulum	5.0	18	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	174.0	9.0	22.0	#4f69d9	#3b4cc0	#3b4cc0
1138	Subdoligranulum	1138	Subdoligranulum	Erysipelatoclostridium	3.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1139	Erysipelatoclostridium	1139	Erysipelatoclostridium	Subdoligranulum	3.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	105.0	9.0	22.0	#cbd8ee	#3b4cc0	#3b4cc0
1140	Subdoligranulum	1140	Subdoligranulum	Eubacterium	3.0	8	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1141	Eubacterium	1141	Eubacterium	Subdoligranulum	3.0	41	15	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc	116.0	9.0	22.0	#b9d0f9	#3b4cc0	#3b4cc0
1142	Subdoligranulum	1142	Subdoligranulum	Flavonifractor	4.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1143	Flavonifractor	1143	Flavonifractor	Subdoligranulum	4.0	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	21.0	9.0	22.0	#dc5d4a	#3b4cc0	#3b4cc0
1144	Subdoligranulum	1144	Subdoligranulum	Gordonibacter	4.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1145	Gordonibacter	1145	Gordonibacter	Subdoligranulum	4.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	115.0	9.0	22.0	#bad0f8	#3b4cc0	#3b4cc0
1146	Subdoligranulum	1146	Subdoligranulum	Holdemania	3.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1147	Holdemania	1147	Holdemania	Subdoligranulum	3.0	12	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	79.0	9.0	22.0	#edd1c2	#3b4cc0	#3b4cc0
1148	Subdoligranulum	1148	Subdoligranulum	Hungatella	2.0	8	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1149	Hungatella	1149	Hungatella	Subdoligranulum	2.0	15	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc	162.0	9.0	22.0	#6384eb	#3b4cc0	#3b4cc0
1150	Subdoligranulum	1150	Subdoligranulum	Oscillibacter	3.0	8	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1151	Oscillibacter	1151	Oscillibacter	Subdoligranulum	3.0	17	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	66.0	9.0	22.0	#f6bfa6	#3b4cc0	#3b4cc0
1152	Subdoligranulum	1152	Subdoligranulum	Peptoclostridium	5.0	8	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1153	Peptoclostridium	1153	Peptoclostridium	Subdoligranulum	5.0	25	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	28.0	9.0	22.0	#e57058	#3b4cc0	#3b4cc0
1154	Sutterella	1154	Sutterella	Acetivibrio	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	162.0	8.0	12.0	#6384eb	#c73635	#cad8ef
1155	Acetivibrio	1155	Acetivibrio	Sutterella	2.0	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	163.0	9.0	22.0	#6282ea	#3b4cc0	#3b4cc0
1156	Sutterella	1156	Sutterella	Blautia	3.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	162.0	8.0	12.0	#6384eb	#c73635	#cad8ef
1157	Blautia	1157	Blautia	Sutterella	3.0	19	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	164.0	9.0	22.0	#6180e9	#3b4cc0	#3b4cc0
1158	Tannerella	1158	Tannerella	Eggerthia	1.0	4	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	13.0	0.0	#ff3b1e	#8000ff	9.0	9.0	22.0	#c83836	#3b4cc0	#3b4cc0
1159	Eggerthia	1159	Eggerthia	Tannerella	1.0	2	24	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	13.0	0.0	#ff3b1e	#8000ff	48.0	9.0	22.0	#f59f80	#3b4cc0	#3b4cc0
1160	Tepidiphilus	1160	Tepidiphilus	Bacillus	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce	135.0	9.0	22.0	#96b7ff	#3b4cc0	#3b4cc0
1161	Bacillus	1161	Bacillus	Tepidiphilus	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce	48.0	8.0	6.0	#f59f80	#c73635	#f7af91
1162	Tepidiphilus	1162	Tepidiphilus	Mycobacterium	1.0	3	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	4.0	4.0	#10c6e6	#4df3ce	135.0	9.0	22.0	#96b7ff	#3b4cc0	#3b4cc0
1163	Mycobacterium	1163	Mycobacterium	Tepidiphilus	1.0	10	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	4.0	4.0	#10c6e6	#4df3ce	127.0	-1.0	-1.0	#a5c3fe	#b40426	#b40426
1164	Tepidiphilus	1164	Tepidiphilus	Stenotrophomonas	1.0	3	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce	135.0	9.0	22.0	#96b7ff	#3b4cc0	#3b4cc0
1165	Stenotrophomonas	1165	Stenotrophomonas	Tepidiphilus	1.0	6	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce	70.0	8.0	4.0	#f4c6af	#c73635	#f18d6f
1166	Terrisporobacter	1166	Terrisporobacter	Holdemanella	1.0	24	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	2.0	#386df9	#1996f3	166.0	9.0	22.0	#5d7ce6	#3b4cc0	#3b4cc0
1167	Holdemanella	1167	Holdemanella	Terrisporobacter	1.0	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	2.0	#386df9	#1996f3	179.0	9.0	22.0	#465ecf	#3b4cc0	#3b4cc0
1168	Terrisporobacter	1168	Terrisporobacter	Lachnospira	1.0	24	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	2.0	#386df9	#1996f3	166.0	9.0	22.0	#5d7ce6	#3b4cc0	#3b4cc0
1169	Lachnospira	1169	Lachnospira	Terrisporobacter	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	34.0	9.0	22.0	#ec7f63	#3b4cc0	#3b4cc0
1170	Terrisporobacter	1170	Terrisporobacter	Marvinbryantia	1.0	24	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	2.0	#386df9	#1996f3	166.0	9.0	22.0	#5d7ce6	#3b4cc0	#3b4cc0
1171	Marvinbryantia	1171	Marvinbryantia	Terrisporobacter	1.0	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	2.0	#386df9	#1996f3	87.0	9.0	22.0	#e4d9d2	#3b4cc0	#3b4cc0
1172	Thauera	1172	Thauera	Bergeyella	1.0	3	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61	7.0	7.0	#7effb5	#e4cf74	136.0	9.0	22.0	#94b6ff	#3b4cc0	#3b4cc0
1173	Bergeyella	1173	Bergeyella	Thauera	1.0	3	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61	7.0	7.0	#7effb5	#e4cf74	53.0	9.0	22.0	#f7a98b	#3b4cc0	#3b4cc0
1174	Thauera	1174	Thauera	Riemerella	1.0	3	13	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	61	7.0	7.0	#7effb5	#e4cf74	136.0	9.0	22.0	#94b6ff	#3b4cc0	#3b4cc0
1175	Riemerella	1175	Riemerella	Thauera	1.0	5	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	61	7.0	7.0	#7effb5	#e4cf74	36.0	9.0	22.0	#ee8468	#3b4cc0	#3b4cc0
1176	Thauera	1176	Thauera	Scardovia	1.0	3	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61	7.0	7.0	#7effb5	#e4cf74	136.0	9.0	22.0	#94b6ff	#3b4cc0	#3b4cc0
1177	Scardovia	1177	Scardovia	Thauera	1.0	4	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61	7.0	0.0	#7effb5	#8000ff	143.0	9.0	22.0	#86a9fc	#3b4cc0	#3b4cc0
1178	Treponema	1178	Treponema	Anaeroglobus	4.0	7	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1179	Anaeroglobus	1179	Anaeroglobus	Treponema	4.0	9	33	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	61	7.0	0.0	#7effb5	#8000ff	94.0	9.0	22.0	#dbdcde	#3b4cc0	#3b4cc0
1180	Treponema	1180	Treponema	Dialister	2.0	7	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1181	Dialister	1181	Dialister	Treponema	2.0	42	33	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc	102.0	5.0	13.0	#cfdaea	#c12b30	#bcd2f7
1182	Treponema	1182	Treponema	Fusobacterium	5.0	7	4	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1183	Fusobacterium	1183	Fusobacterium	Treponema	5.0	29	33	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	61	7.0	0.0	#7effb5	#8000ff	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
1184	Treponema	1184	Treponema	Kingella	4.0	7	12	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1185	Kingella	1185	Kingella	Treponema	4.0	30	33	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61	7.0	0.0	#7effb5	#8000ff	171.0	9.0	22.0	#5470de	#3b4cc0	#3b4cc0
1186	Treponema	1186	Treponema	Lautropia	2.0	7	30	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1187	Lautropia	1187	Lautropia	Treponema	2.0	32	33	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	61	2.0	0.0	#386df9	#8000ff	172.0	9.0	22.0	#536edd	#3b4cc0	#3b4cc0
1188	Treponema	1188	Treponema	Olsenella	1.0	7	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1189	Olsenella	1189	Olsenella	Treponema	1.0	8	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	2.0	0.0	#386df9	#8000ff	48.0	9.0	22.0	#f59f80	#3b4cc0	#3b4cc0
1190	Treponema	1190	Treponema	Ottowia	2.0	7	12	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1191	Ottowia	1191	Ottowia	Treponema	2.0	14	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	61	7.0	7.0	#7effb5	#e4cf74	163.0	9.0	22.0	#6282ea	#3b4cc0	#3b4cc0
1192	Treponema	1192	Treponema	Peptoclostridium	3.0	7	14	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1193	Peptoclostridium	1193	Peptoclostridium	Treponema	3.0	25	33	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61	0.0	1.0	#8000ff	#4e4dfc	28.0	9.0	22.0	#e57058	#3b4cc0	#3b4cc0
1194	Treponema	1194	Treponema	Peptostreptococcus	1.0	7	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1195	Peptostreptococcus	1195	Peptostreptococcus	Treponema	1.0	24	33	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	61	7.0	0.0	#7effb5	#8000ff	40.0	9.0	22.0	#f18d6f	#3b4cc0	#3b4cc0
1196	Treponema	1196	Treponema	Porphyromonas	2.0	7	11	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1197	Porphyromonas	1197	Porphyromonas	Treponema	2.0	43	33	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	61	7.0	7.0	#7effb5	#e4cf74	154.0	-1.0	-1.0	#7295f4	#b40426	#b40426
1198	Treponema	1198	Treponema	Propionibacterium	5.0	7	15	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1199	Propionibacterium	1199	Propionibacterium	Treponema	5.0	39	33	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	61	2.0	0.0	#386df9	#8000ff	163.0	6.0	15.0	#6282ea	#c32e31	#9fbfff
1200	Treponema	1200	Treponema	Psychrobacter	1.0	7	24	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	61	7.0	0.0	#7effb5	#8000ff	19.0	-1.0	-1.0	#d95847	#b40426	#b40426
1201	Psychrobacter	1201	Psychrobacter	Treponema	1.0	5	33	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	61	3.0	0.0	#149df1	#8000ff	121.0	9.0	22.0	#afcafc	#3b4cc0	#3b4cc0
1202	Trueperella	1202	Trueperella	Actinobacillus	3.0	6	23	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	61	7.0	0.0	#7effb5	#8000ff	137.0	9.0	22.0	#92b4fe	#3b4cc0	#3b4cc0
1203	Actinobacillus	1203	Actinobacillus	Trueperella	3.0	10	12	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	61	13.0	0.0	#ff3b1e	#8000ff	25.0	9.0	22.0	#e26952	#3b4cc0	#3b4cc0
1204	Trueperella	1204	Trueperella	Actinomyces	5.0	6	25	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61	7.0	0.0	#7effb5	#8000ff	137.0	9.0	22.0	#92b4fe	#3b4cc0	#3b4cc0
1205	Actinomyces	1205	Actinomyces	Trueperella	5.0	39	12	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61	7.0	0.0	#7effb5	#8000ff	13.0	9.0	22.0	#cf453c	#3b4cc0	#3b4cc0
1206	Trueperella	1206	Trueperella	Brochothrix	2.0	6	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	7.0	0.0	#7effb5	#8000ff	137.0	9.0	22.0	#92b4fe	#3b4cc0	#3b4cc0
1207	Brochothrix	1207	Brochothrix	Trueperella	2.0	4	12	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	7.0	9.0	#7effb5	#ff5029	100.0	9.0	22.0	#d3dbe7	#3b4cc0	#3b4cc0
