	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	source	Unnamed: 0.1.1.1.1.1.1	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color	sp_samp_ivp	sp_samp_bdvp	sp_samp_forced	sp_samp_ivp_col	sp_samp_bdvp_col	sp_samp_forced_col	sp_samp_sample	sp_samp_sample_col	sp_sampivp_eq	sp_samp_ivp_transient	sp_samp_bdvp_eq	sp_samp_forced_eq	sp_sampivp_eq_col	sp_samp_ivp_transient_col	sp_samp_bdvp_eq_col	sp_samp_forced_eq_col
8902	8902	8902	8902	8902	8902	8902	8902	8902	Treponema phagedenis	8902	Tannerella forsythia	0.951332254023	37	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	206.0	14.0	63.0	#e9d5cb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003124	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8903	8903	8903	8903	8903	8903	8903	8903	8903	Tannerella forsythia	8903	Treponema phagedenis	0.951332254023	17	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	225.0	13.0	1.0	#dedcdb	#c0282f	#c0282f	0.0001	#4b64d5	0.0018170000000000003	-0.003215	2.2204460492503127e-15	118689291636.22882	#3e51c5	#aec9fc	#3b4cc0	#cf453c
8904	8904	8904	8904	8904	8904	8904	8904	8904	Treponema phagedenis	8904	Treponema lecithinolyticum	0.8200554956489999	37	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	206.0	14.0	63.0	#e9d5cb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003124	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8905	8905	8905	8905	8905	8905	8905	8905	8905	Treponema lecithinolyticum	8905	Treponema phagedenis	0.8200554956489999	13	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	224.0	14.0	63.0	#dfdbd9	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	-0.003173	0.0	-1443923658337.1135	#3e51c5	#aec9fc	#b40426	#b40426
8906	8906	8906	8906	8906	8906	8906	8906	8906	Treponema phagedenis	8906	Treponema medium	0.964948572109	37	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	206.0	14.0	63.0	#e9d5cb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003124	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8907	8907	8907	8907	8907	8907	8907	8907	8907	Treponema medium	8907	Treponema phagedenis	0.964948572109	14	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	213.0	14.0	63.0	#e5d8d1	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002751	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8908	8908	8908	8908	8908	8908	8908	8908	8908	Treponema phagedenis	8908	Treponema pedis	0.984865952368	37	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	206.0	14.0	63.0	#e9d5cb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003124	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8909	8909	8909	8909	8909	8909	8909	8909	8909	Treponema pedis	8909	Treponema phagedenis	0.984865952368	3	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	208.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003034	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8910	8910	8910	8910	8910	8910	8910	8910	8910	Treponema putidum	8910	Actinomyces meyeri	0.8034338595	14	6	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8911	8911	8911	8911	8911	8911	8911	8911	8911	Actinomyces meyeri	8911	Treponema putidum	0.8034338595	16	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	226.0	14.0	63.0	#dedcdb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	-0.0032159999999999997	0.0	-1443923658337.1135	#3e51c5	#aec9fc	#b40426	#b40426
8912	8912	8912	8912	8912	8912	8912	8912	8912	Treponema putidum	8912	Capnocytophaga sp. oral taxon 338	0.903641584583	14	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8913	8913	8913	8913	8913	8913	8913	8913	8913	Capnocytophaga sp. oral taxon 338	8913	Treponema putidum	0.903641584583	25	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	205.0	13.0	3.0	#ead5c9	#c0282f	#cb3e38	0.0001	#4b64d5	0.0018170000000000003	0.007358	2.2204460492503127e-15	118689291636.22752	#3e51c5	#b3cdfb	#3b4cc0	#cf453c
8914	8914	8914	8914	8914	8914	8914	8914	8914	Treponema putidum	8914	Fusobacterium sp. CM1	0.963135321619	14	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8915	8915	8915	8915	8915	8915	8915	8915	8915	Fusobacterium sp. CM1	8915	Treponema putidum	0.963135321619	1	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	212.0	14.0	63.0	#e6d7cf	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.0027530000000000002	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8916	8916	8916	8916	8916	8916	8916	8916	8916	Treponema putidum	8916	Porphyromonadaceae bacterium COT-184 OH4590	0.973609989227	14	5	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8917	8917	8917	8917	8917	8917	8917	8917	8917	Porphyromonadaceae bacterium COT-184 OH4590	8917	Treponema putidum	0.973609989227	3	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	230.0	14.0	63.0	#dcdddd	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	-0.0033539999999999998	0.0	-1443923658337.1135	#3e51c5	#aec9fc	#b40426	#b40426
8918	8918	8918	8918	8918	8918	8918	8918	8918	Treponema putidum	8918	Treponema medium	0.994601915364	14	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8919	8919	8919	8919	8919	8919	8919	8919	8919	Treponema medium	8919	Treponema putidum	0.994601915364	14	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	213.0	14.0	63.0	#e5d8d1	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002751	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8920	8920	8920	8920	8920	8920	8920	8920	8920	Treponema putidum	8920	Treponema pedis	0.992715950072	14	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8921	8921	8921	8921	8921	8921	8921	8921	8921	Treponema pedis	8921	Treponema putidum	0.992715950072	3	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	208.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003034	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8922	8922	8922	8922	8922	8922	8922	8922	8922	Treponema putidum	8922	Treponema phagedenis	0.963135321619	14	37	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8923	8923	8923	8923	8923	8923	8923	8923	8923	Treponema phagedenis	8923	Treponema putidum	0.963135321619	1	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	206.0	14.0	63.0	#e9d5cb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003124	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8924	8924	8924	8924	8924	8924	8924	8924	8924	Treponema saccharophilum	8924	Actinomyces meyeri	0.830582366922	12	6	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8925	8925	8925	8925	8925	8925	8925	8925	8925	Actinomyces meyeri	8925	Treponema saccharophilum	0.830582366922	16	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	226.0	14.0	63.0	#dedcdb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	-0.0032159999999999997	0.0	-1443923658337.1135	#3e51c5	#aec9fc	#b40426	#b40426
8926	8926	8926	8926	8926	8926	8926	8926	8926	Treponema saccharophilum	8926	Capnocytophaga sp. oral taxon 338	0.936369149037	12	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8927	8927	8927	8927	8927	8927	8927	8927	8927	Capnocytophaga sp. oral taxon 338	8927	Treponema saccharophilum	0.936369149037	25	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	205.0	13.0	3.0	#ead5c9	#c0282f	#cb3e38	0.0001	#4b64d5	0.0018170000000000003	0.007358	2.2204460492503127e-15	118689291636.22752	#3e51c5	#b3cdfb	#3b4cc0	#cf453c
8928	8928	8928	8928	8928	8928	8928	8928	8928	Treponema saccharophilum	8928	Eubacterium brachy	0.838472447024	12	3	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8929	8929	8929	8929	8929	8929	8929	8929	8929	Eubacterium brachy	8929	Treponema saccharophilum	0.838472447024	23	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	219.0	14.0	63.0	#e2dad5	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	-0.0019190000000000001	0.0	-1443923658337.1135	#3e51c5	#afcafc	#b40426	#b40426
8930	8930	8930	8930	8930	8930	8930	8930	8930	Treponema saccharophilum	8930	Fusobacterium sp. CM1	1.0	12	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8931	8931	8931	8931	8931	8931	8931	8931	8931	Fusobacterium sp. CM1	8931	Treponema saccharophilum	1.0	1	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	212.0	14.0	63.0	#e6d7cf	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.0027530000000000002	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8932	8932	8932	8932	8932	8932	8932	8932	8932	Treponema saccharophilum	8932	Porphyromonadaceae bacterium COT-184 OH4590	0.996603393887	12	5	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8933	8933	8933	8933	8933	8933	8933	8933	8933	Porphyromonadaceae bacterium COT-184 OH4590	8933	Treponema saccharophilum	0.996603393887	3	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	230.0	14.0	63.0	#dcdddd	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	-0.0033539999999999998	0.0	-1443923658337.1135	#3e51c5	#aec9fc	#b40426	#b40426
8934	8934	8934	8934	8934	8934	8934	8934	8934	Treponema saccharophilum	8934	Selenomonas sp. FOBRC9	0.8038016213060001	12	20	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8935	8935	8935	8935	8935	8935	8935	8935	8935	Selenomonas sp. FOBRC9	8935	Treponema saccharophilum	0.8038016213060001	6	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	211.0	14.0	63.0	#e6d7cf	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.00281	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8936	8936	8936	8936	8936	8936	8936	8936	8936	Treponema saccharophilum	8936	Tannerella forsythia	0.951332254023	12	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8937	8937	8937	8937	8937	8937	8937	8937	8937	Tannerella forsythia	8937	Treponema saccharophilum	0.951332254023	17	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	225.0	13.0	1.0	#dedcdb	#c0282f	#c0282f	0.0001	#4b64d5	0.0018170000000000003	-0.003215	2.2204460492503127e-15	118689291636.22882	#3e51c5	#aec9fc	#3b4cc0	#cf453c
8938	8938	8938	8938	8938	8938	8938	8938	8938	Treponema saccharophilum	8938	Treponema lecithinolyticum	0.8200554956489999	12	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8939	8939	8939	8939	8939	8939	8939	8939	8939	Treponema lecithinolyticum	8939	Treponema saccharophilum	0.8200554956489999	13	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	224.0	14.0	63.0	#dfdbd9	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	-0.003173	0.0	-1443923658337.1135	#3e51c5	#aec9fc	#b40426	#b40426
8940	8940	8940	8940	8940	8940	8940	8940	8940	Treponema saccharophilum	8940	Treponema medium	0.964948572109	12	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8941	8941	8941	8941	8941	8941	8941	8941	8941	Treponema medium	8941	Treponema saccharophilum	0.964948572109	14	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	213.0	14.0	63.0	#e5d8d1	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002751	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8942	8942	8942	8942	8942	8942	8942	8942	8942	Treponema saccharophilum	8942	Treponema pedis	0.984865952368	12	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8943	8943	8943	8943	8943	8943	8943	8943	8943	Treponema pedis	8943	Treponema saccharophilum	0.984865952368	3	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	208.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003034	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8944	8944	8944	8944	8944	8944	8944	8944	8944	Treponema saccharophilum	8944	Treponema phagedenis	1.0	12	37	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8945	8945	8945	8945	8945	8945	8945	8945	8945	Treponema phagedenis	8945	Treponema saccharophilum	1.0	1	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	206.0	14.0	63.0	#e9d5cb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003124	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8946	8946	8946	8946	8946	8946	8946	8946	8946	Treponema saccharophilum	8946	Treponema putidum	0.963135321619	12	14	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8947	8947	8947	8947	8947	8947	8947	8947	8947	Treponema putidum	8947	Treponema saccharophilum	0.963135321619	3	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8948	8948	8948	8948	8948	8948	8948	8948	8948	Treponema sp. OMZ 838	8948	Fusobacterium sp. CM1	0.936021520736	11	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8949	8949	8949	8949	8949	8949	8949	8949	8949	Fusobacterium sp. CM1	8949	Treponema sp. OMZ 838	0.936021520736	1	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	212.0	14.0	63.0	#e6d7cf	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.0027530000000000002	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8950	8950	8950	8950	8950	8950	8950	8950	8950	Treponema sp. OMZ 838	8950	Treponema pedis	0.971066117325	11	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8951	8951	8951	8951	8951	8951	8951	8951	8951	Treponema pedis	8951	Treponema sp. OMZ 838	0.971066117325	3	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	208.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003034	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8952	8952	8952	8952	8952	8952	8952	8952	8952	Treponema sp. OMZ 838	8952	Treponema phagedenis	0.936021520736	11	37	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8953	8953	8953	8953	8953	8953	8953	8953	8953	Treponema phagedenis	8953	Treponema sp. OMZ 838	0.936021520736	1	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	206.0	14.0	63.0	#e9d5cb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003124	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8954	8954	8954	8954	8954	8954	8954	8954	8954	Treponema sp. OMZ 838	8954	Treponema putidum	0.98761592527	11	14	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8955	8955	8955	8955	8955	8955	8955	8955	8955	Treponema putidum	8955	Treponema sp. OMZ 838	0.98761592527	3	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8956	8956	8956	8956	8956	8956	8956	8956	8956	Treponema sp. OMZ 838	8956	Treponema saccharophilum	0.936021520736	11	12	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	207.0	14.0	63.0	#e8d6cc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.003084	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
8957	8957	8957	8957	8957	8957	8957	8957	8957	Treponema saccharophilum	8957	Treponema sp. OMZ 838	0.936021520736	1	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	17.0	#01b3ec	#34e4d9	209.0	14.0	63.0	#e7d7ce	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0018170000000000003	0.002996	0.0	-1443923658337.1135	#3e51c5	#b2ccfb	#b40426	#b40426
